title,SGR_id
Ultrasound pretreated rice bran for Rhizopus sp. phytase production as a feed,85111558722
Effectiveness of a community-integrated intermediary care (CIIC) service model to enhance family-based long-term care for Thai older adults in Chiang Mai Thailand: a cluster-randomized controlled trial TCTR20190412004,85142849542
Bifunctional mesoporous silica solid acids for transformation of glucose to 5-hydroxymethylfurfural,85167780068
Fully integrated colorimetric sensor based on transparency substrate for salbutamol determination,85141785917
Population genetics of the ABO locus within the rhesus (Macaca mulatta) and cynomolgus (M. fascicularis) macaque hybrid zone,85055955053
Influence of silica sources on structural property and activity of Pd-supported on mesoporous MCM-41 synthesized with an aid of microwave heating for partial hydrogenation of soybean methyl esters,85049303569
Kinetics of lipid radical formation in lipoproteins from β-thalassemia: Implication of cholesteryl esters and α-tocopherol,85137297537
Vernacular Virtual: Toward a Philippine New Materialist Poetics,85140612656
An optimal configuration for a battery and PEM fuel cell-based hybrid energy system using developed Krill herd optimization algorithm for locomotive application,85083264751
Nursing Development in Indonesia: Colonialism After Independence and Nursing act,85118666972
Dose calculation accuracy in particle therapy: Comparing carbon ions with protons,85115333738
Dental properties ultrastructure and pulp cells associated with a novel DSPP mutation,85043579137
Spatially resolved investigation into the coke formation and chemical states of nickel during autothermal reforming of acetic acid over Ni/ CeO2-ZrO2catalysts,85127024520
Real-Time Identification of Malignant Biliary Strictures on Cholangioscopy Images Using Explainable Convolutional Neural Networks With Heatmaps,85160232838
Apathy in Patients With Cerebral Amyloid Angiopathy: A Multimodal Neuroimaging Study,85159401657
Follow-the-Regularized-Leader Routes to Chaos in Routing Games,85161345830
Au-catalyzed desorption of GaAs oxides,85063262630
Challenges of Parkinson’s Disease Care in Southeast Asia,85159032274
Smear layer deproteinization with NaOCl and HOCl: Do application/wash-out times affect dentin bonding of one-step self-etch adhesives?,85131268546
Response surface optimization of biodiesel synthesis over a novel biochar-based heterogeneous catalyst from cultivated (Musa sapientum) banana peels,85082091374
Photocatalytic activity of Nitrogen and Silica doping on TiO2 nanocatalyst and grafted onto PMMA film,85044627024
Improving pharmaceutical analysis by incorporating green chemistry and smartphone technology: The assay for dissolution test of ethambutol tablets as an example,85170099383
Streptomyces corallincola and Kineosporia corallincola sp. nov. two new coral-derived marine actinobacteria,85125051005
Facile synthesis of highly conductive PEDOT:PSS: Via surfactant templates,85062474773
“Signal-On” electrochemical biosensor based on a competitive immunoassay format for the sensitive determination of oxytetracycline,85086360831
Understanding the Mechanism of Social Attachment Role in Social Media: A Qualitative Analysis,85113226290
Periodontitis is associated with cardiovascular diseases: A 13-year study,85099544519
Revealing Ni-based layered double hydroxides as high-efficiency electrocatalysts for the oxygen evolution reaction: A DFT study,85073591113
Spatial Evolution of Coastal Tourist City Using the Dyna-CLUE Model in Koh Chang of Thailand during 1990–2050,85123243649
Mechanical Needling with Sterile Water versus Steroids Injection for Facet Joint Syndrome: A Retrospective Observational Study,85127562730
Biogas improving by adsorption of CO2 on modified waste tea activated carbon,85067579275
Bioaugmentation of activated sludge with the immobilized 2-mercaptobenzothiazole-degrading bacterial consortium for rubber industrial wastewater treatment,85166951186
Comparison of sulphide and nitrate removal from synthetic wastewater by pure and mixed cultures of nitrate-reducing sulphide-oxidizing bacteria,85054374904
Impacts of land-use changes on watershed discharge and water quality in a large intensive agricultural area in Thailand,85053260558
N-acetylcysteine reverses the decrease of DNA methylation status caused by engineered gold silicon and chitosan nanoparticles,85069744310
Etanercept prevents TNF-α mediated mandibular bone loss in FcγRIIb-/- lupus model,85104244875
The wake of a three-dimensional underwater obstacle: Effect of bottom boundary conditions,85082769527
Viral hepatitis and the cascade of care among people living with HIV in the Asia-Pacific,85125381090
Synergistic photoinactivation of Escherichia coli and Listeria innocua by curcumin and lauric arginate ethyl ester micelles,85144474047
Dual-mode ion-selective electrodes and distance-based microfluidic device for detection of multiple urinary electrolytes,85138654155
Source and distribution of polycyclic aromatic hydrocarbons (Pahs) in surface sediment from chalong bay phuket thailand,85107515964
Selective fluorescent sensors for copper(II) ion from julolidine hydrazone derivatives,85142767270
Copper oxide nanoparticles cause a dose-dependent toxicity via inducing reactive oxygen species in drosophila,85056352484
α-Glucosidase and pancreatic lipase inhibitory effects and anti-adipogenic activity of dendrofalconerol B a bisbibenzyl from Dendrobium harveyanum,85118508966
Pediatric primary central nervous system tumors registry in Thailand under National Health Security Office schemes,85088560487
A mini review on antidiabetic properties of fermented foods,85058983048
A multi-target dsRNA for simultaneous inhibition of yellow head virus and white spot syndrome virus in shrimp,85087388119
Adaptive effect of sericin on hepatic mitochondrial conformation through its regulation of apoptosis autophagy and energy maintenance: a proteomics approach,85054588423
Liquid-Phase Selective Hydrogenation of Furfural to Furfuryl Alcohol over Ferromagnetic Element (Fe Co Ni Nd)-Promoted Pt Catalysts Supported on Activated Carbon,85127365963
Cholesterol-lowering effects of lactic acid bacteria isolated from Musa sapientum Linn.,85143966114
Development of a Nonenzymatic Electrochemical Sensor for Organophosphate Pesticide Detection Using Copper (II) Oxide Nanorod Electrodes,85112311919
Association between secondhand smoke exposure and quality of life in pregnant women and postpartum women and the consequences on the newborns,85040331591
Pulmonary Lesion Classification Framework Using the Weighted Ensemble Classification with Random Forest and CNN Models for EBUS Images,85133374368
PEG-stabilized coaxial stacking of two-dimensional covalent organic frameworks for enhanced photocatalytic hydrogen evolution,85108648420
Locus of control health and healthcare utilization,85068425508
Genetic population of Plasmodium knowlesi during pre-malaria elimination in Thailand,85120734302
The experimental investigations on viscosity surface tension interfacial tension and solubility of the binary and ternary systems for tributyl phosphate (TBP) extractant in various organic solvents with water: Thermodynamic NRTL model and molecular interaction approach,85038817414
Physicochemical properties and viscoelastic behavior of rice–mung bean composite flour systems as potential ingredients for plant-based foods,85135135656
Characterization and comparative genomic analysis of gamma-aminobutyric acid (GABA)-producing lactic acid bacteria from Thai fermented foods,85106253348
Enhanced CO2 desorption rate for rich amine solution regeneration over hierarchical HZSM-5 catalyst,85161626376
Neutrophil-to-lymphocyte ratio trend: A novel prognostic predictor in patients with nasopharyngeal carcinoma receiving radiotherapy,85133645877
Security studies in Thailand,85108485844
Protective role of Clitoria ternatea L. flower extract on methylglyoxal-induced protein glycation and oxidative damage to DNA,85101870861
Clinical Utility of SCALE-B to Predict Hepatitis B Virus Relapse Hepatitis B Surface Antigen Loss After Antiviral Cessation in Asian Patients After 2-Year Follow-up,85128219724
Silencing of a Kazal-type serine proteinase inhibitor SPIPm2 from Penaeus monodon affects YHV susceptibility and hemocyte homeostasis,85046674536
Dual-functional liposomes for curcumin delivery and accelerating silk fibroin hydrogel formation,85090549074
CRASH PREDICTION ON ROAD SEGMENTS USING MACHINE LEARNING METHODS,85139231380
Compromised alveolar bone cells in a patient with dentinogenesis imperfecta caused by DSPP mutation,85045738359
Effective Modeling for Construction Activities of Recycled Aggregate Concrete Using Artificial Neural Network,85122033824
